_step,eval/episode_terminal_reward,run_id,run_name
1071369.0,36.01661132662666,gcvy7nlm,major-sweep-3
1079390.0,34.02482326478644,gcvy7nlm,major-sweep-3
1087411.0,32.26741058214304,gcvy7nlm,major-sweep-3
1095516.0,34.5257258826061,gcvy7nlm,major-sweep-3
8193,10.218477657646776,e6ug4o89,lyric-sweep-4
16394,10.340702696081772,e6ug4o89,lyric-sweep-4
24606,18.300557788326785,e6ug4o89,lyric-sweep-4
32798,15.156585697898418,e6ug4o89,lyric-sweep-4
40987,14.323322604209366,e6ug4o89,lyric-sweep-4
49149,20.47899862583957,e6ug4o89,lyric-sweep-4
57387,16.02599339712131,e6ug4o89,lyric-sweep-4
65546,16.2451957831074,e6ug4o89,lyric-sweep-4
73746,29.004826633983857,e6ug4o89,lyric-sweep-4
81948,17.75729533502119,e6ug4o89,lyric-sweep-4
90120,22.1818492642712,e6ug4o89,lyric-sweep-4
98293,24.95333142626894,e6ug4o89,lyric-sweep-4
106457,17.27464277719978,e6ug4o89,lyric-sweep-4
114630,22.996163628106967,e6ug4o89,lyric-sweep-4
122816,24.141055917375603,e6ug4o89,lyric-sweep-4
130982,19.513589455444464,e6ug4o89,lyric-sweep-4
139169,19.68693501325659,e6ug4o89,lyric-sweep-4
147287,26.69675493879033,e6ug4o89,lyric-sweep-4
155456,20.077135750668685,e6ug4o89,lyric-sweep-4
163632,19.802649633772283,e6ug4o89,lyric-sweep-4
171750,17.31767396497623,e6ug4o89,lyric-sweep-4
179935,16.905688129363938,e6ug4o89,lyric-sweep-4
188138,21.056183058205363,e6ug4o89,lyric-sweep-4
196269,20.074125408103402,e6ug4o89,lyric-sweep-4
204381,27.98533683364593,e6ug4o89,lyric-sweep-4
212515,26.7189934351105,e6ug4o89,lyric-sweep-4
220663,24.42570035992307,e6ug4o89,lyric-sweep-4
228797,20.839556690730625,e6ug4o89,lyric-sweep-4
236895,17.948878312597778,e6ug4o89,lyric-sweep-4
245011,21.717409786180617,e6ug4o89,lyric-sweep-4
253099,25.579888179779907,e6ug4o89,lyric-sweep-4
261150,25.506512492474826,e6ug4o89,lyric-sweep-4
269206,15.423737397818428,e6ug4o89,lyric-sweep-4
277308,25.005602962907965,e6ug4o89,lyric-sweep-4
285265,21.63776931565274,e6ug4o89,lyric-sweep-4
